Gene_ID	KOFAM
UHM40.35754__k141_87938_2	NA
UHM40.35754__k141_73255_1	K09808
UHM40.35754__k141_117792_1	NA
UHM40.35754__k141_21366_2	K03722
UHM40.35755__k141_107747_335	K12243
UHM40.35755__k141_123229_42	K08358
UHM41.35756__k141_111649_1	K07795
UHM41.35756__k141_16720_1	NA
UHM41.35756__k141_72984_2	K01995
UHM41.35756__k141_53186_1	NA
UHM41.35757__k141_22231_2	NA
UHM41.35757__k141_125217_3	K00759
UHM102.10840__k141_10875_2	NA
UHM102.10840__k141_18595_1	K02066
UHM102.35767__k141_107765_1	K18013
UHM125.35769__k141_47291_48	K03657
UHM18.10827__k141_35280_1	NA
UHM18.35741__k141_114938_1	K00344
UHM18.35741__k141_30265_1	K17321
UHM18.35742__k141_168936_2	K06182
UHM20.10828__k141_136304_10	NA
UHM22.35747__k141_61751_9	K07240
UHM22.35747__k141_85716_7	K07240
UHM27.10829__k141_50480_1	K00526
UHM27.10829__k141_27559_2	K19591
UHM38.35752__k141_45874_22	K13043
UHM40.35754__k141_62120_2	NA
UHM40.35754__k141_124289_2	K01077
UHM40.35754__k141_75447_1	NA
UHM40.35754__k141_37079_1	K07448
UHM40.35754__k141_137381_2	NA
UHM40.35755__k141_60760_30	K02014
UHM41.10835__k141_45011_41	NA
UHM41.35757__k141_52722_22	K00381
UHM56.35761__k141_88099_1	NA
UHM102.10840__k141_35943_1	K00566
UHM145.35771__k141_65236_20	K03046
UHM145.35772__k141_102139_53	K04043
UHM17.10826__k141_238090_8	K05366
UHM18.10827__k141_140491_3	K02033
UHM18.35742__k141_2800_2	K01878
UHM18.35742__k141_32828_1	K26182
UHM20.10828__k141_81999_1	K03711
UHM22.35746__k141_111883_13	K11711
UHM22.35746__k141_111883_13	K14986
UHM27.10829__k141_110753_2	K08305
UHM27.10829__k141_144483_2	NA
UHM31.35748__k141_92345_2	NA
UHM36.35751__k141_19574_1	NA
UHM38.10833__k141_28895_5	K02013
UHM38.10833__k141_28895_5	K25285
UHM38.35753__k141_120923_6	NA
UHM38.35753__k141_96591_2	NA
UHM40.35754__k141_122867_4	NA
UHM40.35754__k141_46284_2	NA
UHM40.35754__k141_82063_1	NA
UHM40.35754__k141_134241_2	NA
UHM41.35756__k141_51801_1	NA
UHM44.10837__k141_41899_3	K01609
UHM44.10837__k141_38803_2	K01834
UHM72.35764__k141_5703_8	K03043
UHM102.10840__k141_57848_2	K01091
UHM125.35770__k141_283728_103	K01031
UHM145.35771__k141_28075_44	K01687
UHM145.35771__k141_139538_50	K02434
UHM145.35773__k141_219263_232	K00058
UHM17.10826__k141_79428_11	NA
UHM18.10827__k141_5281_1	K07068
UHM18.35742__k141_13271_2	K16135
UHM20.10828__k141_141444_1	K18289
UHM22.35747__k141_61168_57	NA
UHM22.35747__k141_42361_858	K01755
UHM27.10829__k141_130424_1	K24204
UHM38.10833__k141_20465_1	K09958
UHM38.35753__k141_190835_1	NA
UHM40.35754__k141_71171_1	NA
UHM40.35754__k141_41668_1	K07641
UHM40.35755__k141_68390_24	K15726
UHM41.35756__k141_63439_2	K00832
UHM41.35756__k141_124433_2	NA
UHM44.10837__k141_21657_1	K00645
UHM72.35763__k141_7586_82	K03406
UHM102.35766__k141_66682_2	K03699
UHM125.35770__k141_90648_1	NA
UHM17.10826__k141_85182_6	NA
UHM17.35739__k141_5157_1	NA
UHM18.10827__k141_56487_1	NA
UHM18.35741__k141_39645_2	K07141
UHM18.35742__k141_34561_1	K21420
UHM18.35742__k141_113254_24	K11103
UHM18.35742__k141_86551_2	K06920
UHM20.35744__k141_111814_1	NA
UHM22.35746__k141_151415_1	NA
UHM22.35747__k141_9906_21	NA
UHM27.10829__k141_90202_2	K03088
UHM27.10829__k141_27206_2	NA
UHM31.35748__k141_91793_5	NA
UHM33.10831__k141_70721_63	K03642
UHM33.10831__k141_37764_33	NA
UHM38.10833__k141_51302_1	NA
UHM38.10833__k141_49739_1	NA
UHM40.35754__k141_74217_3	NA
UHM40.35755__k141_122974_59	NA
UHM40.35755__k141_51932_21	K07795
UHM41.35756__k141_76355_120	K05367
UHM45.35759__k141_66971_1	NA
UHM56.35761__k141_163273_1	K06958
UHM72.35764__k141_150738_1	K07677
UHM102.10840__k141_34031_1	K18297
UHM102.10840__k141_99828_1	K07238
UHM102.10840__k141_31600_1	K01032
UHM102.10840__k141_32889_3	K10003
UHM102.35766__k141_54910_1	NA
UHM102.35766__k141_2057_1	K03696
UHM17.10826__k141_104687_6	K06132
UHM18.35742__k141_96950_1	K17879
UHM20.35743__k141_128363_36	K01903
UHM20.35743__k141_90921_2	K18707
UHM27.10829__k141_23681_3	NA
UHM27.10829__k141_122713_2	K08223
UHM27.10829__k141_86023_1	NA
UHM33.10831__k141_37764_34	NA
UHM33.10831__k141_29928_6	K21645
UHM33.10831__k141_119804_182	NA
UHM38.10833__k141_51_1	NA
UHM38.10833__k141_65322_1	NA
UHM38.10833__k141_33171_1	K02806
UHM38.10833__k141_17200_1	NA
UHM38.35753__k141_150596_7	K11959
UHM38.35753__k141_239727_1	K18900
UHM41.35756__k141_2339_9	K01808
UHM41.35757__k141_115858_1	NA
UHM45.35759__k141_65319_8	NA
UHM72.35763__k141_8201_17	K05595
UHM72.35764__k141_21517_28	K07677
UHM72.35764__k141_21517_28	K07679
